,nb_reuse,tools,nb_own,list_own,nb_contrib,list_contrib,nb_wf,list_wf
28,34,['FastQC'],11,"['nf-core', 'sickle-in-africa', 'yqshao', 'ABMicroBioinf', 'xiaoli-dong', 'chelauk', 'espirado', 'espelpz', 'ATpoint', 'xmuyulab', 'ralsallaq']",49,"['maxulysse', 'nf-core-bot', 'xiaoli-dong', 'Gwennid', 'evanfloden', 'charles-plessy', 'ramprasadn', 'ljmesi', 'sc13-bioinf', 'rannick', 'ashildv', 'alexhbnr', 'ATpoint', 'skrakau', 'scarlhoff', 'pcantalupo', 'malinlarsson', 'TCLamnidis', 'lconde-ucl', 'jfy133', 'apeltzer', 'maxibor', 'ZandraFagernas', 'lmyiing', 'aidaanva', 'szilvajuhos', 'chelauk', 'jemten', 'ewels', 'phue', 'FriederikeHanssen', 'lescai', 'alexandregilardet', 'adrlar', 'yqshao', 'KevinMenden', 'huhehaotecrystal', 'jfnavarro', 'IdoBar', 'olgabot', 'ggabernet', 'espirado', 'projectoriented', 'alneberg', 'davidmasp', 'arontommi', 'drpatelh', 'ralsallaq', 'jackmo375']",13,"['rnaseq_preprocess', 'metaGx_nf', 'pathogen', 'atac_chip_preprocess', 'taranispip', 'raredisease', 'eager', 'lncrna_annotation_nextflow', 'sc_preprocess', 'nf-core-partial-umi', 'scRNAseq_pipelines', 'saw.sarek', 'tips']"
29,3,['Flye'],3,"['yuifu', 'ABMicroBioinf', 'xiaoli-dong']",2,"['yuifu', 'xiaoli-dong']",2,"['pathogen', 'nextflow_cwl_example']"
30,3,['Racon'],3,"['xmuyulab', 'zamanianlab', 'ABMicroBioinf']",5,"['lmyiing', 'huhehaotecrystal', 'xiaoli-dong', 'mzamanian', 'chenthorn']",3,"['scRNAseq_pipelines', 'pathogen', 'Core_RNAseq-nf']"
31,10,['Bracken'],8,"['sickle-in-africa', 'yassineS', 'AgBC-UoP', 'ABMicroBioinf', 'xiaoli-dong', 'ATpoint', 'zamanianlab', 'xmuyulab']",27,"['maxulysse', 'nf-core-bot', 'xiaoli-dong', 'mzamanian', 'skrakau', 'ATpoint', 'pcantalupo', 'malinlarsson', 'lconde-ucl', 'yassineS', 'apeltzer', 'lmyiing', 'shyaman', 'szilvajuhos', 'chelauk', 'FriederikeHanssen', 'lescai', 'adrlar', 'huhehaotecrystal', 'chenthorn', 'jfnavarro', 'olgabot', 'ggabernet', 'alneberg', 'davidmasp', 'arontommi', 'jackmo375']",7,"['pathogen', 'nf-demux', 'Core_RNAseq-nf', 'atac_chip_preprocess', 'mapNclean-nf', 'scRNAseq_pipelines', 'saw.sarek']"
32,9,['STAR'],7,"['sickle-in-africa', 'AgBC-UoP', 'ABMicroBioinf', 'xiaoli-dong', 'zamanianlab', 'xmuyulab', 'yonghah']",26,"['maxulysse', 'nf-core-bot', 'xiaoli-dong', 'mzamanian', 'skrakau', 'pcantalupo', 'malinlarsson', 'lconde-ucl', 'apeltzer', 'lmyiing', 'shyaman', 'szilvajuhos', 'chelauk', 'FriederikeHanssen', 'lescai', 'adrlar', 'yonghah', 'chenthorn', 'huhehaotecrystal', 'jfnavarro', 'olgabot', 'ggabernet', 'alneberg', 'davidmasp', 'arontommi', 'jackmo375']",6,"['pathogen', 'Core_RNAseq-nf', 'geodata-pipeline', 'seq-contamination-QC-nf', 'scRNAseq_pipelines', 'saw.sarek']"
33,3,['pilon'],3,"['yqshao', 'ABMicroBioinf', 'xiaoli-dong']",2,"['yqshao', 'xiaoli-dong']",2,"['pathogen', 'tips']"
34,13,['GATK'],7,"['nf-core', 'sickle-in-africa', 'esrice', 'ABMicroBioinf', 'xiaoli-dong', 'zamanianlab', 'yqshao']",47,"['maxulysse', 'nf-core-bot', 'xiaoli-dong', 'Gwennid', 'evanfloden', 'charles-plessy', 'ramprasadn', 'mzamanian', 'ljmesi', 'sc13-bioinf', 'rannick', 'esrice', 'ashildv', 'alexhbnr', 'skrakau', 'scarlhoff', 'pcantalupo', 'malinlarsson', 'TCLamnidis', 'lconde-ucl', 'jfy133', 'apeltzer', 'maxibor', 'ZandraFagernas', 'aidaanva', 'szilvajuhos', 'jemten', 'ewels', 'chelauk', 'phue', 'FriederikeHanssen', 'lescai', 'alexandregilardet', 'adrlar', 'yqshao', 'KevinMenden', 'chenthorn', 'jfnavarro', 'IdoBar', 'olgabot', 'ggabernet', 'projectoriented', 'alneberg', 'davidmasp', 'arontommi', 'drpatelh', 'jackmo375']",7,"['pathogen', 'Core_RNAseq-nf', 'workflows', 'raredisease', 'eager', 'saw.sarek', 'tips']"
35,3,['ABRicate'],3,"['yqshao', 'ABMicroBioinf', 'xiaoli-dong']",2,"['yqshao', 'xiaoli-dong']",2,"['pathogen', 'tips']"
36,3,['MultiQC'],3,"['yqshao', 'yassineS', 'ABMicroBioinf']",3,"['yqshao', 'yassineS', 'xiaoli-dong']",3,"['pathogen', 'tips', 'nf-demux']"
37,10,"['Minimap2', 'SAMtools', 'SAMtools', 'SAMtools']",9,"['nf-core', 'esrice', 'ABMicroBioinf', 'xmuyulab', 'scilus', 'zamanianlab', 'MGordon09', 'bactopia', 'caspargross']",36,"['StongeEtienne', 'maxulysse', 'Mxrcon', 'nf-core-bot', 'fmaguire', 'xiaoli-dong', 'evanfloden', 'charles-plessy', 'mzamanian', 'Accio', 'sc13-bioinf', 'jchoude', 'esrice', 'ashildv', 'alexhbnr', 'scarlhoff', 'MGordon09', 'TCLamnidis', 'jfy133', 'TGotwig', 'maxibor', 'ZandraFagernas', 'lmyiing', 'aidaanva', 'ewels', 'phue', 'alexandregilardet', 'rpetit3', 'chenthorn', 'huhehaotecrystal', 'IdoBar', 'olgabot', 'ggabernet', 'apeltzer', 'drpatelh', 'caspargross']",10,"['plasmIDent', 'pathogen', 'Core_RNAseq-nf', 'nf-core-denovohybrid', 'workflows', 'eager', 'tractoflow-pve', 'scRNAseq_pipelines', 'bactopia', 'nf-core-buggybarcodes']"
38,1,['Filtlong'],1,['ABMicroBioinf'],1,['xiaoli-dong'],1,['pathogen']
39,3,['FeatureCounts'],3,"['xmuyulab', 'ABMicroBioinf', 'xiaoli-dong']",3,"['lmyiing', 'huhehaotecrystal', 'xiaoli-dong']",2,"['scRNAseq_pipelines', 'pathogen']"
40,3,['FastQC'],2,"['ABMicroBioinf', 'xiaoli-dong']",1,['xiaoli-dong'],1,['pathogen']
41,1,['Trimmomatic'],1,['AGROSAVIABIOUNIT'],2,"['AGROSAVIABIOUNIT', 'bwlang']",1,['nextflow_conda_cutadapt']
42,1,['Bioservices'],1,['ASKAP-EMUCat'],2,"['jmarvil', 'davepallot']",1,['emucat_workflows']
43,1,['FeatureCounts'],1,['ATpoint'],1,['ATpoint'],1,['atac_chip_preprocess']
44,1,"['SAMtools', 'SAMtools']",1,['ATpoint'],1,['ATpoint'],1,['atac_chip_preprocess']
45,1,['Picard'],1,['ATpoint'],1,['ATpoint'],1,['atac_chip_preprocess']
46,1,['SAMtools'],1,['ATpoint'],1,['ATpoint'],1,['nf_blank']
47,1,['FastQC'],1,['ATpoint'],1,['ATpoint'],1,['rnaseq_preprocess']
48,1,['MultiQC'],1,['ATpoint'],1,['ATpoint'],1,['rnaseq_preprocess']
49,1,['Salmon'],1,['ATpoint'],1,['ATpoint'],1,['rnaseq_preprocess']
50,1,['Salmon'],1,['ATpoint'],1,['ATpoint'],1,['sc_preprocess']
51,1,['Salmon'],1,['ATpoint'],1,['ATpoint'],1,['sc_preprocess']
52,1,['Salmon'],1,['ATpoint'],1,['ATpoint'],1,['sc_preprocess']
53,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
54,1,"['Augur', 'Augur']",1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
55,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
56,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
57,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
58,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
59,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
60,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
61,1,['Bowtie'],1,['AgBC-UoP'],1,['shyaman'],1,['mapNclean-nf']
62,1,['Bowtie'],1,['AgBC-UoP'],1,['shyaman'],1,['mapNclean-nf']
63,10,['GATK'],7,"['nf-core', 'lobleya', 'czbiohub', 'peterk87', 'AgBC-UoP', 'clairecoleman1', 'cgpu']",25,"['maxulysse', 'nf-core-bot', 'peterk87', 'jtangrot', 'colindaven', 'PhilPalmer', 'emnilsson', 'mashehu', 'shyaman', 'clairecoleman1', 'ewels', 'drewjbeh', 'asafpr', 'KevinMenden', 'lobleya', 'jinmingda', 'd4straub', 'cgpu', 'olgabot', 'ggabernet', 'alneberg', 'apeltzer', 'drpatelh', 'DiegoBrambilla', 'erikrikarddaniel']",8,"['ampliseq', 'nf-ionampliseq', 'clipseq1', 'nf-simulaternaseq', 'GATK4_WGS', 'seq-contamination-QC-nf', 'PGP-UK-sarek', 'atacseq']"
64,1,['FeatureCounts'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
65,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
66,1,['QualiMap'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
67,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
68,1,"['QualiMap', 'RNASEQR']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
69,1,['STAR'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
70,1,"['GATK', 'MarkDuplicates (IP)']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
71,1,"['SAMtools', 'SAMtools', 'yara']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
72,1,"['SAMtools', 'VarScan']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
73,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
74,1,"['BWA', 'SAMtools']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
75,1,"['GATK', 'GATK']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
76,1,"['GATK', 'GATK']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
77,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
78,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
79,1,"['GATK', 'GATK']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
80,1,['FastQC'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
81,1,['SAMtools'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
82,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
83,1,"['GATK', 'GATK']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
84,1,['DBETH'],1,['AlexVCaron'],1,['AlexVCaron'],1,['mrHARDIflow']
85,1,['fastPHASE'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
86,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
87,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
88,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
89,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
90,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
91,2,['BEDTools'],2,"['gates-mri-bioinformatics', 'AlfredUg']",2,"['liameabbott', 'AlfredUg']",2,"['reference-database', 'QuasiFlow']"
92,1,['MultiQC'],1,['AlfredUg'],1,['AlfredUg'],1,['QuasiFlow']
93,1,['quasitools'],1,['AlfredUg'],1,['AlfredUg'],1,['QuasiFlow']
94,1,['FastQC'],1,['AlfredUg'],1,['AlfredUg'],1,['QuasiFlow']
95,1,['MultiQC'],1,['AlfredUg'],1,['AlfredUg'],1,['QuasiFlow']
96,1,['MEGAHIT'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
97,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
98,1,['SAMtools'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
99,1,['kraken2'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
100,1,['kraken2'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
101,1,['Diamond'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
102,1,['Diamond'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
103,3,"['THREADER', 'DstarM']",2,"['AndersenLab', 'Amanj1']",2,"['gaotian52', 'Amanj1']",2,"['PEmRNA-seq-nf', 'Discovery2']"
104,2,"['THREADER', 'DstarM']",2,"['AndersenLab', 'Amanj1']",2,"['gaotian52', 'Amanj1']",2,"['PEmRNA-seq-nf', 'Discovery2']"
105,1,"['THREADER', 'DstarM']",1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
106,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
107,1,['F3DAS'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
108,1,['MAFFT'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
109,1,['trimAl'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
110,1,['RAxML-NG'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
111,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['TTV-primer-analysis']
112,3,['seqtk'],2,"['AndersenLab', 'Amanj1']",4,"['danielecook', 'faithman', 'katiesevans', 'Amanj1']",2,"['TTV-primer-analysis', 'alignment-nf']"
113,2,['seqtk'],2,"['AndersenLab', 'Amanj1']",4,"['danielecook', 'faithman', 'katiesevans', 'Amanj1']",2,"['TTV-primer-analysis', 'alignment-nf']"
114,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['TTV-primer-analysis']
115,1,['MultiDataSet'],1,['Amanj1'],1,['Amanj1'],1,['TTV-primer-analysis']
116,1,['BLASTP-ACC'],1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
117,1,"['F3DAS', 'ARRP']",1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
118,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
119,1,['F3DAS'],1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
120,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
121,2,['G-BLASTN'],2,"['AndersenLab', 'Amanj1']",3,"['danielecook', 'katiesevans', 'Amanj1']",2,"['genomes-nf', 'variantSeeker']"
122,1,['G-BLASTN'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
123,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
124,1,['MEGAHIT'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
125,1,['SAMtools'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
126,1,['BEDTools'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
127,2,['MultiQC'],2,"['AndersenLab', 'Amanj1']",2,"['gaotian52', 'Amanj1']",2,"['PEmRNA-seq-nf', 'variantSeeker']"
128,1,['G-BLASTN'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
129,1,['QResearch'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
130,2,"['THREADER', 'DstarM']",2,"['AndersenLab', 'Amanj1']",2,"['gaotian52', 'Amanj1']",2,"['PEmRNA-seq-nf', 'variantSeeker']"
131,1,"['THREADER', 'DstarM']",1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
132,1,['FastQC'],1,['AndersenLab'],1,['gaotian52'],1,['PEmRNA-seq-nf']
133,1,['fastPHASE'],1,['AndersenLab'],1,['gaotian52'],1,['PEmRNA-seq-nf']
134,1,['FastQC'],1,['AndersenLab'],1,['gaotian52'],1,['PEmRNA-seq-nf']
135,1,['Salmon'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
136,1,['kallisto'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
137,2,['kallisto'],2,"['lifebit-ai', 'AndersenLab']",2,"['PhilPalmer', 'faithman']",2,"['qc-dsl2', 'SEmRNA-seq-nf']"
138,1,['Salmon'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
139,1,['FastQC'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
140,1,['MultiQC'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
141,1,['FDR'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
142,1,"['BWA', 'Sambamba', 'Sambamba', 'Sambamba']",1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
143,1,"['Picard', 'Sambamba']",1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
144,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
145,1,"['BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
146,1,['STAR'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
147,1,['STAR'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
148,1,['mosdepth'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
149,3,['SAMtools'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",3,"['nil-ril-nf', 'alignment-nf', 'post-gatk-nf']"
150,2,['SAMtools'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",2,"['alignment-nf', 'post-gatk-nf']"
151,1,['SAMtools'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
152,1,['Picard'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
153,1,['MultiQC'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['alignment-nf']
154,1,"['BCFtools', 'snpEff', 'vcfanno', 'BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
155,1,"['BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
156,1,"['BCFtools', 'BCFtools', 'vcfanno', 'BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
157,1,"['BCFtools', 'BCFtools', 'BEDTools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
158,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
159,1,['BCFtools'],1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
160,1,"['BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
161,1,['BCFtools'],1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
162,1,['BWA'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['genomes-nf']
163,1,['Picard'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['genomes-nf']
164,1,['WormBase'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['genomes-nf']
165,1,['snpEff'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['genomes-nf']
166,1,['BEDTools'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['genomes-nf']
167,1,['BEDTools'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['genomes-nf']
168,1,['snpEff'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['genomes-nf']
169,1,"['BCFtools', 'BCFtools', 'GTM', 'BCFtools', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
170,1,"['BWA', 'Sambamba', 'Sambamba', 'Sambamba']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
171,2,['SAMtools'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
172,2,['BaMM'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",2,"['nil-ril-nf', 'post-gatk-nf']"
173,1,"['SAMtools', 'BCFtools', 'BCFtools', 'VKCDB', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
174,1,"['Sambamba', 'Sambamba', 'Picard']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
175,1,['SAMtools'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
176,1,['BaMM'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
177,1,"['BCFtools', 'BCFtools', 'VKCDB', 'BCFtools', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
178,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
179,1,"['BCFtools', 'VKCDB', 'BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
180,1,['BCFtools'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
181,2,['VKCDB'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",2,"['nil-ril-nf', 'wi-gatk']"
182,1,['VKCDB'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
183,1,"['BCFtools', 'BCFtools', 'PLINK', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['post-gatk-nf']
184,1,"['PHENO', 'DEScan2']",1,['AndersenLab'],1,['katiesevans'],1,['scan2-nf']
185,1,"['SC3', 'BCFtools', 'BCFtools', 'BCFtools', 'BCFtools', 'BCFtools', 'BED']",1,['AndersenLab'],1,['danielecook'],1,['variant-simulations-nf']
186,1,['SC3'],1,['AndersenLab'],1,['danielecook'],1,['variant-simulations-nf']
187,2,['trimAl'],2,"['AndersenLab', 'Aveglia']",3,"['rivera10', 'Aveglia', 'danielecook']",2,"['variant-simulations-nf', 'vAMPirus']"
188,1,"['BCFtools', 'BCFtools', 'BCFtools', 'SAMtools', 'SAMtools', 'SAMtools']",1,['AndersenLab'],1,['danielecook'],1,['variant-simulations-nf']
189,1,['BCFtools'],1,['AndersenLab'],1,['danielecook'],1,['variant-simulations-nf']
190,1,['SAMtools'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['wi-gatk']
191,1,"['GATK', 'BCFtools']",1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['wi-gatk']
192,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['wi-gatk']
193,1,['GATK'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['wi-gatk']
194,1,"['GATK', 'BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['wi-gatk']
195,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['wi-gatk']
196,1,"['TRAP', 'BCFtools', 'BCFtools', 'FTG', 'BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['wi-gatk']
197,1,['MultiQC'],1,['AndersenLab'],3,"['danielecook', 'faithman', 'katiesevans']",1,['wi-gatk']
198,1,['STAR'],1,['AnneCharlotteMichel'],4,"['Thadouard', 'AnneCharlotteMichel', 'baptisteruiz', 'Linxian0816']",1,['Reprohackathon']
199,1,['STAR'],1,['AnneCharlotteMichel'],4,"['Thadouard', 'AnneCharlotteMichel', 'baptisteruiz', 'Linxian0816']",1,['Reprohackathon']
200,1,['SAMtools'],1,['AnneCharlotteMichel'],4,"['Thadouard', 'AnneCharlotteMichel', 'baptisteruiz', 'Linxian0816']",1,['Reprohackathon']
201,1,['FeatureCounts'],1,['AnneCharlotteMichel'],4,"['Thadouard', 'AnneCharlotteMichel', 'baptisteruiz', 'Linxian0816']",1,['Reprohackathon']
202,1,['CTS'],1,['AnneCharlotteMichel'],4,"['Thadouard', 'AnneCharlotteMichel', 'baptisteruiz', 'Linxian0816']",1,['Reprohackathon']
203,1,['Count'],1,['AnneCharlotteMichel'],4,"['Thadouard', 'AnneCharlotteMichel', 'baptisteruiz', 'Linxian0816']",1,['Reprohackathon']
204,2,['shovill'],2,"['BCCDC-PHL', 'Aveglia']",3,"['rivera10', 'dfornika', 'Aveglia']",2,"['routine-assembly', 'vAMPirus']"
205,1,['fastPHASE'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
206,1,['FastQC'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
207,1,['VSEARCH'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
208,1,['fastPHASE'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
209,1,['VSEARCH'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
210,1,['VSEARCH'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
211,1,"['Diamond', 'Diamond', 'seqtk']",1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
212,1,['VSEARCH'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
213,1,"['cd-hit', 'seqtk', 'VSEARCH']",1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
214,2,['trimAl'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
215,1,['VSEARCH'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
216,5,['SAMtools'],2,"['BCCDC-PHL', 'Aveglia']",3,"['rivera10', 'dfornika', 'Aveglia']",3,"['ncov-tools-nf', 'consensus-align-utr-trim', 'vAMPirus']"
217,1,['VSEARCH'],1,['Aveglia'],2,"['rivera10', 'Aveglia']",1,['vAMPirus']
218,4,['SAMtools'],2,"['BCCDC-PHL', 'Aveglia']",3,"['rivera10', 'dfornika', 'Aveglia']",3,"['routine-assembly', 'ncov-tools-nf', 'vAMPirus']"
219,4,"['Diamond', 'Diamond']",2,"['BCCDC-PHL', 'Aveglia']",3,"['rivera10', 'Aveglia', 'dfornika']",3,"['routine-assembly', 'mykrobe-nf', 'vAMPirus']"
220,4,"['trimAl', 'ModelTest-NG']",2,"['BCCDC-PHL', 'Aveglia']",3,"['rivera10', 'Aveglia', 'dfornika']",3,"['routine-assembly', 'consensus-align-utr-trim', 'vAMPirus']"
