,nb_reuse,tools,nb_own,list_own,nb_contrib,list_contrib,nb_wf,list_wf
38,10,"['Minimap2', 'SAMtools', 'SAMtools', 'SAMtools']",9,"['zamanianlab', 'scilus', 'ABMicroBioinf', 'esrice', 'MGordon09', 'bactopia', 'caspargross', 'xmuyulab', 'nf-core']",36,"['esrice', 'lmyiing', 'alexandregilardet', 'ggabernet', 'TGotwig', 'sc13-bioinf', 'maxibor', 'jchoude', 'nf-core-bot', 'evanfloden', 'IdoBar', 'maxulysse', 'TCLamnidis', 'ashildv', 'Mxrcon', 'drpatelh', 'scarlhoff', 'apeltzer', 'aidaanva', 'ewels', 'olgabot', 'rpetit3', 'StongeEtienne', 'MGordon09', 'Accio', 'fmaguire', 'huhehaotecrystal', 'mzamanian', 'phue', 'ZandraFagernas', 'chenthorn', 'xiaoli-dong', 'charles-plessy', 'caspargross', 'alexhbnr', 'jfy133']",10,"['tractoflow-pve', 'scRNAseq_pipelines', 'pathogen', 'workflows', 'Core_RNAseq-nf', 'nf-core-denovohybrid', 'bactopia', 'nf-core-buggybarcodes', 'eager', 'plasmIDent']"
39,1,['Filtlong'],1,['ABMicroBioinf'],1,['xiaoli-dong'],1,['pathogen']
40,3,"['Rgin', 'Rgin']",2,"['xiaoli-dong', 'ABMicroBioinf']",1,['xiaoli-dong'],2,"['pathogen', 'magph']"
41,3,['pilon'],2,"['xiaoli-dong', 'ABMicroBioinf']",1,['xiaoli-dong'],2,"['pathogen', 'magph']"
42,3,['FeatureCounts'],3,"['xiaoli-dong', 'ABMicroBioinf', 'xmuyulab']",3,"['huhehaotecrystal', 'xiaoli-dong', 'lmyiing']",2,"['scRNAseq_pipelines', 'pathogen']"
43,2,['FastQC'],2,"['xiaoli-dong', 'ABMicroBioinf']",1,['xiaoli-dong'],1,['pathogen']
44,1,['Cutadapt'],1,['AGROSAVIABIOUNIT'],2,"['AGROSAVIABIOUNIT', 'bwlang']",1,['nextflow_conda_cutadapt']
45,1,['Trimmomatic'],1,['AGROSAVIABIOUNIT'],2,"['AGROSAVIABIOUNIT', 'bwlang']",1,['nextflow_conda_cutadapt']
46,1,['Bioservices'],1,['ASKAP-EMUCat'],2,"['davepallot', 'jmarvil']",1,['emucat_workflows']
47,1,['FeatureCounts'],1,['ATpoint'],1,['ATpoint'],1,['atac_chip_preprocess']
48,1,"['SAMtools', 'SAMtools']",1,['ATpoint'],1,['ATpoint'],1,['atac_chip_preprocess']
49,1,['Picard'],1,['ATpoint'],1,['ATpoint'],1,['atac_chip_preprocess']
50,1,['SAMtools'],1,['ATpoint'],1,['ATpoint'],1,['nf_blank']
51,2,"['QualiMap', 'RNASEQR']",2,"['Akazhiel', 'ATpoint']",2,"['Akazhiel', 'ATpoint']",2,"['NeoPred-NF', 'rnaseq_preprocess']"
52,1,['FastQC'],1,['ATpoint'],1,['ATpoint'],1,['rnaseq_preprocess']
53,1,['MultiQC'],1,['ATpoint'],1,['ATpoint'],1,['rnaseq_preprocess']
54,1,['Salmon'],1,['ATpoint'],1,['ATpoint'],1,['rnaseq_preprocess']
55,1,['Salmon'],1,['ATpoint'],1,['ATpoint'],1,['sc_preprocess']
56,1,['Salmon'],1,['ATpoint'],1,['ATpoint'],1,['sc_preprocess']
57,1,['Salmon'],1,['ATpoint'],1,['ATpoint'],1,['sc_preprocess']
58,1,['Salmon'],1,['ATpoint'],1,['ATpoint'],1,['sc_preprocess']
59,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
60,1,"['Augur', 'Augur']",1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
61,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
62,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
63,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
64,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
65,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
66,1,['Augur'],1,['AbigailShockey'],1,['AbigailShockey'],1,['augur-nf']
67,1,['Bowtie'],1,['AgBC-UoP'],1,['shyaman'],1,['mapNclean-nf']
68,1,['Bowtie'],1,['AgBC-UoP'],1,['shyaman'],1,['mapNclean-nf']
69,8,['GATK'],6,"['clairecoleman1', 'AgBC-UoP', 'cgpu', 'lobleya', 'czbiohub', 'nf-core']",24,"['alneberg', 'ggabernet', 'emnilsson', 'DiegoBrambilla', 'nf-core-bot', 'asafpr', 'jtangrot', 'shyaman', 'maxulysse', 'drpatelh', 'clairecoleman1', 'mashehu', 'erikrikarddaniel', 'apeltzer', 'ewels', 'cgpu', 'olgabot', 'PhilPalmer', 'KevinMenden', 'drewjbeh', 'jinmingda', 'colindaven', 'd4straub', 'lobleya']",7,"['seq-contamination-QC-nf', 'nf-simulaternaseq', 'ampliseq', 'GATK4_WGS', 'clipseq1', 'PGP-UK-sarek', 'atacseq']"
70,1,['FeatureCounts'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
71,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
72,1,['QualiMap'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
73,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
74,1,['STAR'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
75,1,"['GATK', 'MarkDuplicates (IP)']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
76,1,"['SAMtools', 'SAMtools', 'yara']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
77,1,"['SAMtools', 'VarScan']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
78,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
79,1,"['BWA', 'SAMtools']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
80,1,"['GATK', 'GATK']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
81,1,"['GATK', 'GATK']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
82,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
83,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
84,1,"['GATK', 'GATK']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
85,1,['FastQC'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
86,1,['SAMtools'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
87,1,['GATK'],1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
88,1,"['GATK', 'GATK']",1,['Akazhiel'],1,['Akazhiel'],1,['NeoPred-NF']
89,1,['DBETH'],1,['AlexVCaron'],1,['AlexVCaron'],1,['mrHARDIflow']
90,1,['fastPHASE'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
91,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
92,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
93,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
94,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
95,1,['Salmon'],1,['AlexsLemonade'],2,"['allyhawkins', 'jashapiro']",1,['scpca-nf']
96,2,['BEDTools'],2,"['AlfredUg', 'gates-mri-bioinformatics']",2,"['liameabbott', 'AlfredUg']",2,"['QuasiFlow', 'reference-database']"
97,1,['MultiQC'],1,['AlfredUg'],1,['AlfredUg'],1,['QuasiFlow']
98,1,['quasitools'],1,['AlfredUg'],1,['AlfredUg'],1,['QuasiFlow']
99,1,['FastQC'],1,['AlfredUg'],1,['AlfredUg'],1,['QuasiFlow']
100,1,['MultiQC'],1,['AlfredUg'],1,['AlfredUg'],1,['QuasiFlow']
101,1,['MEGAHIT'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
102,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
103,1,['SAMtools'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
104,1,['kraken2'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
105,1,['kraken2'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
106,1,['Diamond'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
107,1,['Diamond'],1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
108,1,"['THREADER', 'DstarM']",1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
109,2,"['THREADER', 'DstarM']",2,"['Amanj1', 'AndersenLab']",2,"['gaotian52', 'Amanj1']",2,"['Discovery2', 'PEmRNA-seq-nf']"
110,1,"['THREADER', 'DstarM']",1,['Amanj1'],1,['Amanj1'],1,['Discovery2']
111,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
112,1,['F3DAS'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
113,1,['MAFFT'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
114,1,['trimAl'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
115,1,['RAxML-NG'],1,['Amanj1'],1,['Amanj1'],1,['PhyloProtTTV']
116,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['TTV-primer-analysis']
117,3,['seqtk'],2,"['Amanj1', 'AndersenLab']",4,"['katiesevans', 'Amanj1', 'faithman', 'danielecook']",2,"['TTV-primer-analysis', 'alignment-nf']"
118,2,['seqtk'],2,"['Amanj1', 'AndersenLab']",4,"['katiesevans', 'Amanj1', 'faithman', 'danielecook']",2,"['TTV-primer-analysis', 'alignment-nf']"
119,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['TTV-primer-analysis']
120,1,['MultiDataSet'],1,['Amanj1'],1,['Amanj1'],1,['TTV-primer-analysis']
121,1,['BLASTP-ACC'],1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
122,1,"['F3DAS', 'ARRP']",1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
123,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
124,1,['F3DAS'],1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
125,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['TTVnucleoTranslations']
126,2,['G-BLASTN'],2,"['Amanj1', 'AndersenLab']",3,"['Amanj1', 'katiesevans', 'danielecook']",2,"['variantSeeker', 'genomes-nf']"
127,1,['G-BLASTN'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
128,1,['seqtk'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
129,1,['MEGAHIT'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
130,1,['SAMtools'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
131,1,['BEDTools'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
132,1,['G-BLASTN'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
133,1,['G-BLASTN'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
134,1,['QResearch'],1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
135,2,"['THREADER', 'DstarM']",2,"['Amanj1', 'AndersenLab']",2,"['gaotian52', 'Amanj1']",2,"['variantSeeker', 'PEmRNA-seq-nf']"
136,1,"['THREADER', 'DstarM']",1,['Amanj1'],1,['Amanj1'],1,['variantSeeker']
137,1,['FastQC'],1,['AndersenLab'],1,['gaotian52'],1,['PEmRNA-seq-nf']
138,1,['MultiQC'],1,['AndersenLab'],1,['gaotian52'],1,['PEmRNA-seq-nf']
139,1,['fastPHASE'],1,['AndersenLab'],1,['gaotian52'],1,['PEmRNA-seq-nf']
140,1,"['BCFtools', 'gffread']",1,['AndersenLab'],1,['gaotian52'],1,['PEmRNA-seq-nf']
141,1,['kallisto'],1,['AndersenLab'],1,['gaotian52'],1,['PEmRNA-seq-nf']
142,1,['FastQC'],1,['AndersenLab'],1,['gaotian52'],1,['PEmRNA-seq-nf']
143,1,['Salmon'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
144,1,['kallisto'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
145,1,['kallisto'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
146,1,['Salmon'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
147,1,['FastQC'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
148,1,['MultiQC'],1,['AndersenLab'],1,['faithman'],1,['SEmRNA-seq-nf']
149,1,['FDR'],1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
150,1,"['BWA', 'Sambamba', 'Sambamba', 'Sambamba']",1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
151,1,"['Picard', 'Sambamba']",1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
152,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
153,1,"['BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
154,1,['STAR'],1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
155,1,['STAR'],1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
156,1,['mosdepth'],1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
157,2,['SAMtools'],1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",2,"['nil-ril-nf', 'alignment-nf']"
158,1,['SAMtools'],1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
159,1,['SAMtools'],1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
160,1,['Picard'],1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
161,1,['MultiQC'],1,['AndersenLab'],3,"['katiesevans', 'faithman', 'danielecook']",1,['alignment-nf']
162,1,"['BCFtools', 'snpEff', 'vcfanno', 'BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
163,1,"['BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
164,1,"['BCFtools', 'BCFtools', 'vcfanno', 'BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
165,1,"['BCFtools', 'BCFtools', 'BEDTools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
166,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
167,1,['BCFtools'],1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
168,1,"['BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
169,1,['BCFtools'],1,['AndersenLab'],1,['katiesevans'],1,['annotation-nf']
170,1,['BWA'],1,['AndersenLab'],2,"['katiesevans', 'danielecook']",1,['genomes-nf']
171,1,['Picard'],1,['AndersenLab'],2,"['katiesevans', 'danielecook']",1,['genomes-nf']
172,1,['WormBase'],1,['AndersenLab'],2,"['katiesevans', 'danielecook']",1,['genomes-nf']
173,1,['snpEff'],1,['AndersenLab'],2,"['katiesevans', 'danielecook']",1,['genomes-nf']
174,1,['BEDTools'],1,['AndersenLab'],2,"['katiesevans', 'danielecook']",1,['genomes-nf']
175,1,['BEDTools'],1,['AndersenLab'],2,"['katiesevans', 'danielecook']",1,['genomes-nf']
176,1,['snpEff'],1,['AndersenLab'],2,"['katiesevans', 'danielecook']",1,['genomes-nf']
177,1,"['BCFtools', 'BCFtools', 'GTM', 'BCFtools', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
178,1,"['BWA', 'Sambamba', 'Sambamba', 'Sambamba']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
179,1,['SAMtools'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
180,1,['BaMM'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
181,1,"['SAMtools', 'BCFtools', 'BCFtools', 'VKCDB', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
182,1,"['Sambamba', 'Sambamba', 'Picard']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
183,1,['SAMtools'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
184,1,['BaMM'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
185,1,"['BCFtools', 'BCFtools', 'VKCDB', 'BCFtools', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
186,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
187,1,"['BCFtools', 'VKCDB', 'BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
188,1,['BCFtools'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
189,2,['VKCDB'],1,['AndersenLab'],3,"['faithman', 'danielecook', 'katiesevans']",2,"['nil-ril-nf', 'wi-gatk']"
190,1,['VKCDB'],1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
191,1,"['VKCDB', 'BCFtools', 'BCFtools']",1,['AndersenLab'],2,"['danielecook', 'katiesevans']",1,['nil-ril-nf']
192,1,['BCFtools'],1,['AndersenLab'],1,['katiesevans'],1,['post-gatk-nf']
193,1,"['BCFtools', 'vcfanno', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['post-gatk-nf']
194,1,"['BCFtools', 'BCFtools', 'PLINK', 'BCFtools']",1,['AndersenLab'],1,['katiesevans'],1,['post-gatk-nf']
195,1,"['PHENO', 'DEScan2']",1,['AndersenLab'],1,['katiesevans'],1,['scan2-nf']
196,1,"['SC3', 'BCFtools', 'BCFtools', 'BCFtools', 'BCFtools', 'BCFtools', 'BED']",1,['AndersenLab'],1,['danielecook'],1,['variant-simulations-nf']
197,1,['SC3'],1,['AndersenLab'],1,['danielecook'],1,['variant-simulations-nf']
198,2,['trimAl'],2,"['Aveglia', 'AndersenLab']",3,"['Aveglia', 'rivera10', 'danielecook']",2,"['variant-simulations-nf', 'vAMPirus']"
199,1,"['BCFtools', 'BCFtools', 'BCFtools', 'SAMtools', 'SAMtools', 'SAMtools']",1,['AndersenLab'],1,['danielecook'],1,['variant-simulations-nf']
200,1,['BCFtools'],1,['AndersenLab'],1,['danielecook'],1,['variant-simulations-nf']
201,1,['SAMtools'],1,['AndersenLab'],3,"['faithman', 'danielecook', 'katiesevans']",1,['wi-gatk']
202,1,"['GATK', 'BCFtools']",1,['AndersenLab'],3,"['faithman', 'danielecook', 'katiesevans']",1,['wi-gatk']
203,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['faithman', 'danielecook', 'katiesevans']",1,['wi-gatk']
204,1,['GATK'],1,['AndersenLab'],3,"['faithman', 'danielecook', 'katiesevans']",1,['wi-gatk']
205,1,"['GATK', 'BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['faithman', 'danielecook', 'katiesevans']",1,['wi-gatk']
206,1,"['BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['faithman', 'danielecook', 'katiesevans']",1,['wi-gatk']
207,1,"['TRAP', 'BCFtools', 'BCFtools', 'FTG', 'BCFtools', 'BCFtools', 'BCFtools']",1,['AndersenLab'],3,"['faithman', 'danielecook', 'katiesevans']",1,['wi-gatk']
208,1,['MultiQC'],1,['AndersenLab'],3,"['faithman', 'danielecook', 'katiesevans']",1,['wi-gatk']
209,1,['STAR'],1,['AnneCharlotteMichel'],4,"['Linxian0816', 'baptisteruiz', 'AnneCharlotteMichel', 'Thadouard']",1,['Reprohackathon']
210,1,['STAR'],1,['AnneCharlotteMichel'],4,"['Linxian0816', 'baptisteruiz', 'AnneCharlotteMichel', 'Thadouard']",1,['Reprohackathon']
211,1,['SAMtools'],1,['AnneCharlotteMichel'],4,"['Linxian0816', 'baptisteruiz', 'AnneCharlotteMichel', 'Thadouard']",1,['Reprohackathon']
212,1,['FeatureCounts'],1,['AnneCharlotteMichel'],4,"['Linxian0816', 'baptisteruiz', 'AnneCharlotteMichel', 'Thadouard']",1,['Reprohackathon']
213,1,['CTS'],1,['AnneCharlotteMichel'],4,"['Linxian0816', 'baptisteruiz', 'AnneCharlotteMichel', 'Thadouard']",1,['Reprohackathon']
214,1,['Count'],1,['AnneCharlotteMichel'],4,"['Linxian0816', 'baptisteruiz', 'AnneCharlotteMichel', 'Thadouard']",1,['Reprohackathon']
215,2,['shovill'],2,"['Aveglia', 'BCCDC-PHL']",3,"['dfornika', 'Aveglia', 'rivera10']",2,"['routine-assembly', 'vAMPirus']"
216,1,['fastPHASE'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
217,1,['FastQC'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
218,1,['VSEARCH'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
219,1,['fastPHASE'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
220,1,['VSEARCH'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
221,1,['VSEARCH'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
222,1,"['Diamond', 'Diamond', 'seqtk']",1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
223,1,['VSEARCH'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
224,1,"['cd-hit', 'seqtk', 'VSEARCH']",1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
225,2,['trimAl'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
226,1,['VSEARCH'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
227,5,['SAMtools'],2,"['Aveglia', 'BCCDC-PHL']",3,"['dfornika', 'Aveglia', 'rivera10']",3,"['consensus-align-utr-trim', 'ncov-tools-nf', 'vAMPirus']"
228,1,['VSEARCH'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
229,3,['Unicycler'],2,"['Aveglia', 'BCCDC-PHL']",3,"['dfornika', 'Aveglia', 'rivera10']",2,"['routine-assembly', 'vAMPirus']"
230,4,"['Diamond', 'Diamond']",2,"['Aveglia', 'BCCDC-PHL']",3,"['dfornika', 'Aveglia', 'rivera10']",3,"['mykrobe-nf', 'vAMPirus', 'routine-assembly']"
231,1,"['trimAl', 'ModelTest-NG']",1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
232,1,"['trimAl', 'seqtk']",1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
233,1,['ModelTest-NG'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
234,1,"['seqtk', 'cd-hit']",1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
235,2,['FastQC'],2,"['BFSSI-Bioinformatics-Lab', 'Aveglia']",3,"['Aveglia', 'bfssi-forest-dussault', 'rivera10']",2,"['bfssi-assembly-pipeline', 'vAMPirus']"
236,3,['SAMtools'],3,"['BFSSI-Bioinformatics-Lab', 'Aveglia', 'BCCDC-PHL']",4,"['dfornika', 'Aveglia', 'bfssi-forest-dussault', 'rivera10']",3,"['bfssi-assembly-pipeline', 'vAMPirus', 'routine-assembly']"
237,3,['FastQC'],2,"['BFSSI-Bioinformatics-Lab', 'Aveglia']",3,"['Aveglia', 'bfssi-forest-dussault', 'rivera10']",2,"['bfssi-assembly-pipeline', 'vAMPirus']"
238,1,"['trimAl', 'seqtk']",1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
239,1,['ModelTest-NG'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
240,1,"['cd-hit', 'seqtk', 'VSEARCH']",1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
241,1,['VSEARCH'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
242,2,"['Bowtie', 'SAMtools', 'SAMtools', 'SAMtools', 'Picard']",2,"['BU-ISCIII', 'Aveglia']",4,"['saramonzon', 'svarona', 'Aveglia', 'rivera10']",2,"['SARS_Cov2_consensus-nf', 'vAMPirus']"
243,1,['Diamond'],1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
244,1,"['trimAl', 'ModelTest-NG']",1,['Aveglia'],2,"['Aveglia', 'rivera10']",1,['vAMPirus']
245,2,['BEDTools'],2,"['BBJamge', 'BrianLohman']",2,"['BBJamge', 'BrianLohman']",2,"['bedtools_Danpos_NF', 'RNAseq-variant-calling-nf']"
246,1,['MAFFT'],1,['BCCDC-PHL'],1,['dfornika'],1,['consensus-align-utr-trim']
247,2,['FastQC'],2,"['BarryDigby', 'BCCDC-PHL']",2,"['dfornika', 'BarryDigby']",2,"['mlst-nf', 'nextflow_bits']"
248,1,['MLST'],1,['BCCDC-PHL'],1,['dfornika'],1,['mlst-nf']
249,1,['PopDel'],1,['BCCDC-PHL'],1,['dfornika'],1,['ncov-tools-nf']
250,1,['Prokka'],1,['BCCDC-PHL'],1,['dfornika'],1,['routine-assembly']
251,1,['fastPHASE'],1,['BCCDC-PHL'],1,['dfornika'],1,['routine-assembly']
252,1,['QUAST'],1,['BCCDC-PHL'],1,['dfornika'],1,['routine-assembly']
253,1,['PopDel'],1,['BCCDC-PHL'],2,"['dfornika', 'nimbusFarzaneh']",1,['troika-nf']
254,1,['SAMtools'],1,['BFSSI-Bioinformatics-Lab'],1,['bfssi-forest-dussault'],1,['bfssi-assembly-pipeline']
255,1,['Prokka'],1,['BFSSI-Bioinformatics-Lab'],1,['bfssi-forest-dussault'],1,['bfssi-assembly-pipeline']
256,1,['ABRicate'],1,['BFSSI-Bioinformatics-Lab'],1,['bfssi-forest-dussault'],1,['bfssi-assembly-pipeline']
257,1,['MLST'],1,['BFSSI-Bioinformatics-Lab'],1,['bfssi-forest-dussault'],1,['bfssi-assembly-pipeline']
258,1,['FastQC'],1,['BU-ISCIII'],2,"['saramonzon', 'svarona']",1,['SARS_Cov2_consensus-nf']
259,1,"['Trimmomatic', 'FastQC']",1,['BU-ISCIII'],2,"['saramonzon', 'svarona']",1,['SARS_Cov2_consensus-nf']
260,1,"['Bowtie', 'SAMtools', 'SAMtools', 'SAMtools', 'Picard']",1,['BU-ISCIII'],2,"['saramonzon', 'svarona']",1,['SARS_Cov2_consensus-nf']
261,1,"['SAMtools', 'SAMtools', 'AIVAR', 'SAMtools', 'SAMtools', 'Picard']",1,['BU-ISCIII'],2,"['saramonzon', 'svarona']",1,['SARS_Cov2_consensus-nf']
